Timestamp,Provider,Counter Name,Counter Type,Mean/Increment
09/13/2026 08:27:16,System.Runtime,dotnet.monitor.lock_contentions ({contention} / 1 sec),Rate,0
09/13/2026 08:27:17,System.Runtime,dotnet.thread_pool.work_item.count ({work_item} / 1 sec),Rate,1
09/13/2026 08:27:17,System.Runtime,dotnet.gc.collections ({collection} / 1 sec)[gc.heap.generation=gen1],Rate,1
09/13/2026 08:27:17,System.Runtime,dotnet.gc.collections ({collection} / 1 sec)[gc.heap.generation=gen2],Rate,0
09/13/2026 08:27:17,System.Runtime,dotnet.gc.collections ({collection} / 1 sec)[gc.heap.generation=gen0],Rate,0
09/13/2026 08:27:17,System.Runtime,dotnet.jit.compiled_methods ({method} / 1 sec),Rate,21
09/13/2026 08:27:17,System.Runtime,dotnet.assembly.count ({assembly}),Metric,111
09/13/2026 08:27:17,System.Runtime,dotnet.process.cpu.time (s / 1 sec)[cpu.mode=user],Rate,0.03125
09/13/2026 08:27:17,System.Runtime,dotnet.process.cpu.time (s / 1 sec)[cpu.mode=system],Rate,0
09/13/2026 08:27:17,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=gen1],Metric,24
09/13/2026 08:27:17,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=gen2],Metric,1312
09/13/2026 08:27:17,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=poh],Metric,0
09/13/2026 08:27:17,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=loh],Metric,32
09/13/2026 08:27:17,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=gen0],Metric,728152
09/13/2026 08:27:17,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen1],Metric,88
09/13/2026 08:27:17,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen2],Metric,1361368
09/13/2026 08:27:17,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=poh],Metric,24528
09/13/2026 08:27:17,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=loh],Metric,98384
09/13/2026 08:27:17,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen0],Metric,864856
09/13/2026 08:27:17,System.Runtime,dotnet.gc.heap.total_allocated (By / 1 sec),Rate,22464
09/13/2026 08:27:17,System.Runtime,dotnet.process.cpu.count ({cpu}),Metric,12
09/13/2026 08:27:17,System.Runtime,dotnet.gc.last_collection.memory.committed_size (By),Metric,3223552
09/13/2026 08:27:17,System.Runtime,dotnet.thread_pool.thread.count ({thread} / 1 sec),Rate,0
09/13/2026 08:27:17,System.Runtime,dotnet.timer.count ({timer}),Metric,0
09/13/2026 08:27:17,System.Runtime,dotnet.thread_pool.queue.length ({work_item} / 1 sec),Rate,0
09/13/2026 08:27:17,System.Runtime,dotnet.gc.pause.time (s / 1 sec),Rate,0.0019659999999999955
09/13/2026 08:27:17,System.Runtime,dotnet.process.memory.working_set (By),Metric,61845504
09/13/2026 08:27:17,System.Runtime,dotnet.jit.compilation.time (s / 1 sec),Rate,0.00968469999999999
09/13/2026 08:27:17,System.Runtime,dotnet.jit.compiled_il.size (By / 1 sec),Rate,1963
09/13/2026 08:27:17,System.Runtime,dotnet.monitor.lock_contentions ({contention} / 1 sec),Rate,0
09/13/2026 08:27:18,System.Runtime,dotnet.thread_pool.work_item.count ({work_item} / 1 sec),Rate,0
09/13/2026 08:27:18,System.Runtime,dotnet.gc.collections ({collection} / 1 sec)[gc.heap.generation=gen1],Rate,0
09/13/2026 08:27:18,System.Runtime,dotnet.gc.collections ({collection} / 1 sec)[gc.heap.generation=gen2],Rate,0
09/13/2026 08:27:18,System.Runtime,dotnet.gc.collections ({collection} / 1 sec)[gc.heap.generation=gen0],Rate,0
09/13/2026 08:27:18,System.Runtime,dotnet.jit.compiled_methods ({method} / 1 sec),Rate,2
09/13/2026 08:27:18,System.Runtime,dotnet.assembly.count ({assembly}),Metric,111
09/13/2026 08:27:18,System.Runtime,dotnet.process.cpu.time (s / 1 sec)[cpu.mode=user],Rate,0
09/13/2026 08:27:18,System.Runtime,dotnet.process.cpu.time (s / 1 sec)[cpu.mode=system],Rate,0
09/13/2026 08:27:18,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=gen1],Metric,24
09/13/2026 08:27:18,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=gen2],Metric,1312
09/13/2026 08:27:18,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=poh],Metric,0
09/13/2026 08:27:18,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=loh],Metric,32
09/13/2026 08:27:18,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=gen0],Metric,728152
09/13/2026 08:27:18,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen1],Metric,88
09/13/2026 08:27:18,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen2],Metric,1361368
09/13/2026 08:27:18,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=poh],Metric,24528
09/13/2026 08:27:18,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=loh],Metric,98384
09/13/2026 08:27:18,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen0],Metric,864856
09/13/2026 08:27:18,System.Runtime,dotnet.gc.heap.total_allocated (By / 1 sec),Rate,32672
09/13/2026 08:27:18,System.Runtime,dotnet.process.cpu.count ({cpu}),Metric,12
09/13/2026 08:27:18,System.Runtime,dotnet.gc.last_collection.memory.committed_size (By),Metric,3223552
09/13/2026 08:27:18,System.Runtime,dotnet.thread_pool.thread.count ({thread} / 1 sec),Rate,0
09/13/2026 08:27:18,System.Runtime,dotnet.timer.count ({timer}),Metric,0
09/13/2026 08:27:18,System.Runtime,dotnet.thread_pool.queue.length ({work_item} / 1 sec),Rate,0
09/13/2026 08:27:18,System.Runtime,dotnet.gc.pause.time (s / 1 sec),Rate,0
09/13/2026 08:27:18,System.Runtime,dotnet.process.memory.working_set (By),Metric,61849600
09/13/2026 08:27:18,System.Runtime,dotnet.jit.compilation.time (s / 1 sec),Rate,0.0019460000000000033
09/13/2026 08:27:18,System.Runtime,dotnet.jit.compiled_il.size (By / 1 sec),Rate,78
09/13/2026 08:27:18,System.Runtime,dotnet.monitor.lock_contentions ({contention} / 1 sec),Rate,0
09/13/2026 08:27:19,System.Runtime,dotnet.thread_pool.work_item.count ({work_item} / 1 sec),Rate,0
09/13/2026 08:27:19,System.Runtime,dotnet.gc.collections ({collection} / 1 sec)[gc.heap.generation=gen1],Rate,1
09/13/2026 08:27:19,System.Runtime,dotnet.gc.collections ({collection} / 1 sec)[gc.heap.generation=gen2],Rate,0
09/13/2026 08:27:19,System.Runtime,dotnet.gc.collections ({collection} / 1 sec)[gc.heap.generation=gen0],Rate,0
09/13/2026 08:27:19,System.Runtime,dotnet.jit.compiled_methods ({method} / 1 sec),Rate,9
09/13/2026 08:27:19,System.Runtime,dotnet.assembly.count ({assembly}),Metric,111
09/13/2026 08:27:19,System.Runtime,dotnet.process.cpu.time (s / 1 sec)[cpu.mode=user],Rate,0.015625
09/13/2026 08:27:19,System.Runtime,dotnet.process.cpu.time (s / 1 sec)[cpu.mode=system],Rate,0.015625
09/13/2026 08:27:19,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=gen1],Metric,24
09/13/2026 08:27:19,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=gen2],Metric,1312
09/13/2026 08:27:19,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=poh],Metric,0
09/13/2026 08:27:19,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=loh],Metric,32
09/13/2026 08:27:19,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=gen0],Metric,728152
09/13/2026 08:27:19,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen1],Metric,88
09/13/2026 08:27:19,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen2],Metric,1361368
09/13/2026 08:27:19,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=poh],Metric,24528
09/13/2026 08:27:19,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=loh],Metric,98384
09/13/2026 08:27:19,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen0],Metric,864856
09/13/2026 08:27:19,System.Runtime,dotnet.gc.heap.total_allocated (By / 1 sec),Rate,21968
09/13/2026 08:27:19,System.Runtime,dotnet.process.cpu.count ({cpu}),Metric,12
09/13/2026 08:27:19,System.Runtime,dotnet.gc.last_collection.memory.committed_size (By),Metric,3223552
09/13/2026 08:27:19,System.Runtime,dotnet.thread_pool.thread.count ({thread} / 1 sec),Rate,0
09/13/2026 08:27:19,System.Runtime,dotnet.timer.count ({timer}),Metric,0
09/13/2026 08:27:19,System.Runtime,dotnet.thread_pool.queue.length ({work_item} / 1 sec),Rate,0
09/13/2026 08:27:19,System.Runtime,dotnet.gc.pause.time (s / 1 sec),Rate,0.001358000000000005
09/13/2026 08:27:19,System.Runtime,dotnet.process.memory.working_set (By),Metric,61849600
09/13/2026 08:27:19,System.Runtime,dotnet.jit.compilation.time (s / 1 sec),Rate,0.013589999999999991
09/13/2026 08:27:19,System.Runtime,dotnet.jit.compiled_il.size (By / 1 sec),Rate,706
09/13/2026 08:27:19,System.Runtime,dotnet.monitor.lock_contentions ({contention} / 1 sec),Rate,0
09/13/2026 08:27:20,System.Runtime,dotnet.thread_pool.work_item.count ({work_item} / 1 sec),Rate,1
09/13/2026 08:27:20,System.Runtime,dotnet.gc.collections ({collection} / 1 sec)[gc.heap.generation=gen1],Rate,0
09/13/2026 08:27:20,System.Runtime,dotnet.gc.collections ({collection} / 1 sec)[gc.heap.generation=gen2],Rate,0
09/13/2026 08:27:20,System.Runtime,dotnet.gc.collections ({collection} / 1 sec)[gc.heap.generation=gen0],Rate,0
09/13/2026 08:27:20,System.Runtime,dotnet.jit.compiled_methods ({method} / 1 sec),Rate,1
09/13/2026 08:27:20,System.Runtime,dotnet.assembly.count ({assembly}),Metric,111
09/13/2026 08:27:20,System.Runtime,dotnet.process.cpu.time (s / 1 sec)[cpu.mode=user],Rate,0
09/13/2026 08:27:20,System.Runtime,dotnet.process.cpu.time (s / 1 sec)[cpu.mode=system],Rate,0
09/13/2026 08:27:20,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=gen1],Metric,24
09/13/2026 08:27:20,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=gen2],Metric,1312
09/13/2026 08:27:20,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=poh],Metric,0
09/13/2026 08:27:20,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=loh],Metric,32
09/13/2026 08:27:20,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=gen0],Metric,728152
09/13/2026 08:27:20,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen1],Metric,88
09/13/2026 08:27:20,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen2],Metric,1361368
09/13/2026 08:27:20,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=poh],Metric,24528
09/13/2026 08:27:20,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=loh],Metric,98384
09/13/2026 08:27:20,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen0],Metric,864856
09/13/2026 08:27:20,System.Runtime,dotnet.gc.heap.total_allocated (By / 1 sec),Rate,40968
09/13/2026 08:27:20,System.Runtime,dotnet.process.cpu.count ({cpu}),Metric,12
09/13/2026 08:27:20,System.Runtime,dotnet.gc.last_collection.memory.committed_size (By),Metric,3223552
09/13/2026 08:27:20,System.Runtime,dotnet.thread_pool.thread.count ({thread} / 1 sec),Rate,0
09/13/2026 08:27:20,System.Runtime,dotnet.timer.count ({timer}),Metric,0
09/13/2026 08:27:20,System.Runtime,dotnet.thread_pool.queue.length ({work_item} / 1 sec),Rate,0
09/13/2026 08:27:20,System.Runtime,dotnet.gc.pause.time (s / 1 sec),Rate,0
09/13/2026 08:27:20,System.Runtime,dotnet.process.memory.working_set (By),Metric,61861888
09/13/2026 08:27:20,System.Runtime,dotnet.jit.compilation.time (s / 1 sec),Rate,0.0006944999999999313
09/13/2026 08:27:20,System.Runtime,dotnet.jit.compiled_il.size (By / 1 sec),Rate,255
09/13/2026 08:27:20,System.Runtime,dotnet.monitor.lock_contentions ({contention} / 1 sec),Rate,0
09/13/2026 08:27:21,System.Runtime,dotnet.thread_pool.work_item.count ({work_item} / 1 sec),Rate,0
09/13/2026 08:27:21,System.Runtime,dotnet.gc.collections ({collection} / 1 sec)[gc.heap.generation=gen1],Rate,0
09/13/2026 08:27:21,System.Runtime,dotnet.gc.collections ({collection} / 1 sec)[gc.heap.generation=gen2],Rate,0
09/13/2026 08:27:21,System.Runtime,dotnet.gc.collections ({collection} / 1 sec)[gc.heap.generation=gen0],Rate,0
09/13/2026 08:27:21,System.Runtime,dotnet.jit.compiled_methods ({method} / 1 sec),Rate,5
09/13/2026 08:27:21,System.Runtime,dotnet.assembly.count ({assembly}),Metric,111
09/13/2026 08:27:21,System.Runtime,dotnet.process.cpu.time (s / 1 sec)[cpu.mode=user],Rate,0
09/13/2026 08:27:21,System.Runtime,dotnet.process.cpu.time (s / 1 sec)[cpu.mode=system],Rate,0
09/13/2026 08:27:21,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=gen1],Metric,24
09/13/2026 08:27:21,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=gen2],Metric,1312
09/13/2026 08:27:21,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=poh],Metric,0
09/13/2026 08:27:21,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=loh],Metric,32
09/13/2026 08:27:21,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=gen0],Metric,728152
09/13/2026 08:27:21,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen1],Metric,88
09/13/2026 08:27:21,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen2],Metric,1361368
09/13/2026 08:27:21,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=poh],Metric,24528
09/13/2026 08:27:21,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=loh],Metric,98384
09/13/2026 08:27:21,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen0],Metric,864856
09/13/2026 08:27:21,System.Runtime,dotnet.gc.heap.total_allocated (By / 1 sec),Rate,32744
09/13/2026 08:27:21,System.Runtime,dotnet.process.cpu.count ({cpu}),Metric,12
09/13/2026 08:27:21,System.Runtime,dotnet.gc.last_collection.memory.committed_size (By),Metric,3223552
09/13/2026 08:27:21,System.Runtime,dotnet.thread_pool.thread.count ({thread} / 1 sec),Rate,0
09/13/2026 08:27:21,System.Runtime,dotnet.timer.count ({timer}),Metric,0
09/13/2026 08:27:21,System.Runtime,dotnet.thread_pool.queue.length ({work_item} / 1 sec),Rate,0
09/13/2026 08:27:21,System.Runtime,dotnet.gc.pause.time (s / 1 sec),Rate,0
09/13/2026 08:27:21,System.Runtime,dotnet.process.memory.working_set (By),Metric,61865984
09/13/2026 08:27:21,System.Runtime,dotnet.jit.compilation.time (s / 1 sec),Rate,0.002751600000000076
09/13/2026 08:27:21,System.Runtime,dotnet.jit.compiled_il.size (By / 1 sec),Rate,183
09/13/2026 08:27:21,System.Runtime,dotnet.monitor.lock_contentions ({contention} / 1 sec),Rate,0
09/13/2026 08:27:22,System.Runtime,dotnet.thread_pool.work_item.count ({work_item} / 1 sec),Rate,0
09/13/2026 08:27:22,System.Runtime,dotnet.gc.collections ({collection} / 1 sec)[gc.heap.generation=gen1],Rate,1
09/13/2026 08:27:22,System.Runtime,dotnet.gc.collections ({collection} / 1 sec)[gc.heap.generation=gen2],Rate,0
09/13/2026 08:27:22,System.Runtime,dotnet.gc.collections ({collection} / 1 sec)[gc.heap.generation=gen0],Rate,0
09/13/2026 08:27:22,System.Runtime,dotnet.jit.compiled_methods ({method} / 1 sec),Rate,1
09/13/2026 08:27:22,System.Runtime,dotnet.assembly.count ({assembly}),Metric,111
09/13/2026 08:27:22,System.Runtime,dotnet.process.cpu.time (s / 1 sec)[cpu.mode=user],Rate,0
09/13/2026 08:27:22,System.Runtime,dotnet.process.cpu.time (s / 1 sec)[cpu.mode=system],Rate,0
09/13/2026 08:27:22,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=gen1],Metric,24
09/13/2026 08:27:22,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=gen2],Metric,1312
09/13/2026 08:27:22,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=poh],Metric,0
09/13/2026 08:27:22,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=loh],Metric,32
09/13/2026 08:27:22,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=gen0],Metric,728152
09/13/2026 08:27:22,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen1],Metric,88
09/13/2026 08:27:22,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen2],Metric,1361368
09/13/2026 08:27:22,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=poh],Metric,24528
09/13/2026 08:27:22,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=loh],Metric,98384
09/13/2026 08:27:22,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen0],Metric,864856
09/13/2026 08:27:22,System.Runtime,dotnet.gc.heap.total_allocated (By / 1 sec),Rate,8680
09/13/2026 08:27:22,System.Runtime,dotnet.process.cpu.count ({cpu}),Metric,12
09/13/2026 08:27:22,System.Runtime,dotnet.gc.last_collection.memory.committed_size (By),Metric,3223552
09/13/2026 08:27:22,System.Runtime,dotnet.thread_pool.thread.count ({thread} / 1 sec),Rate,0
09/13/2026 08:27:22,System.Runtime,dotnet.timer.count ({timer}),Metric,0
09/13/2026 08:27:22,System.Runtime,dotnet.thread_pool.queue.length ({work_item} / 1 sec),Rate,0
09/13/2026 08:27:22,System.Runtime,dotnet.gc.pause.time (s / 1 sec),Rate,0.001007999999999995
09/13/2026 08:27:22,System.Runtime,dotnet.process.memory.working_set (By),Metric,61865984
09/13/2026 08:27:22,System.Runtime,dotnet.jit.compilation.time (s / 1 sec),Rate,0.0006184000000000189
09/13/2026 08:27:22,System.Runtime,dotnet.jit.compiled_il.size (By / 1 sec),Rate,39
09/13/2026 08:27:22,System.Runtime,dotnet.monitor.lock_contentions ({contention} / 1 sec),Rate,0
09/13/2026 08:27:23,System.Runtime,dotnet.thread_pool.work_item.count ({work_item} / 1 sec),Rate,1
09/13/2026 08:27:23,System.Runtime,dotnet.gc.collections ({collection} / 1 sec)[gc.heap.generation=gen1],Rate,0
09/13/2026 08:27:23,System.Runtime,dotnet.gc.collections ({collection} / 1 sec)[gc.heap.generation=gen2],Rate,0
09/13/2026 08:27:23,System.Runtime,dotnet.gc.collections ({collection} / 1 sec)[gc.heap.generation=gen0],Rate,0
09/13/2026 08:27:23,System.Runtime,dotnet.jit.compiled_methods ({method} / 1 sec),Rate,5
09/13/2026 08:27:23,System.Runtime,dotnet.assembly.count ({assembly}),Metric,111
09/13/2026 08:27:23,System.Runtime,dotnet.process.cpu.time (s / 1 sec)[cpu.mode=user],Rate,0
09/13/2026 08:27:23,System.Runtime,dotnet.process.cpu.time (s / 1 sec)[cpu.mode=system],Rate,0
09/13/2026 08:27:23,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=gen1],Metric,24
09/13/2026 08:27:23,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=gen2],Metric,1312
09/13/2026 08:27:23,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=poh],Metric,0
09/13/2026 08:27:23,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=loh],Metric,32
09/13/2026 08:27:23,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=gen0],Metric,728152
09/13/2026 08:27:23,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen1],Metric,88
09/13/2026 08:27:23,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen2],Metric,1361368
09/13/2026 08:27:23,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=poh],Metric,24528
09/13/2026 08:27:23,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=loh],Metric,98384
09/13/2026 08:27:23,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen0],Metric,864856
09/13/2026 08:27:23,System.Runtime,dotnet.gc.heap.total_allocated (By / 1 sec),Rate,40872
09/13/2026 08:27:23,System.Runtime,dotnet.process.cpu.count ({cpu}),Metric,12
09/13/2026 08:27:23,System.Runtime,dotnet.gc.last_collection.memory.committed_size (By),Metric,3223552
09/13/2026 08:27:23,System.Runtime,dotnet.thread_pool.thread.count ({thread} / 1 sec),Rate,0
09/13/2026 08:27:23,System.Runtime,dotnet.timer.count ({timer}),Metric,0
09/13/2026 08:27:23,System.Runtime,dotnet.thread_pool.queue.length ({work_item} / 1 sec),Rate,0
09/13/2026 08:27:23,System.Runtime,dotnet.gc.pause.time (s / 1 sec),Rate,0
09/13/2026 08:27:23,System.Runtime,dotnet.process.memory.working_set (By),Metric,61882368
09/13/2026 08:27:23,System.Runtime,dotnet.jit.compilation.time (s / 1 sec),Rate,0.002642799999999945
09/13/2026 08:27:23,System.Runtime,dotnet.jit.compiled_il.size (By / 1 sec),Rate,215
09/13/2026 08:27:23,System.Runtime,dotnet.monitor.lock_contentions ({contention} / 1 sec),Rate,0
09/13/2026 08:27:24,System.Runtime,dotnet.thread_pool.work_item.count ({work_item} / 1 sec),Rate,0
09/13/2026 08:27:24,System.Runtime,dotnet.gc.collections ({collection} / 1 sec)[gc.heap.generation=gen1],Rate,1
09/13/2026 08:27:24,System.Runtime,dotnet.gc.collections ({collection} / 1 sec)[gc.heap.generation=gen2],Rate,0
09/13/2026 08:27:24,System.Runtime,dotnet.gc.collections ({collection} / 1 sec)[gc.heap.generation=gen0],Rate,0
09/13/2026 08:27:24,System.Runtime,dotnet.jit.compiled_methods ({method} / 1 sec),Rate,16
09/13/2026 08:27:24,System.Runtime,dotnet.assembly.count ({assembly}),Metric,111
09/13/2026 08:27:24,System.Runtime,dotnet.process.cpu.time (s / 1 sec)[cpu.mode=user],Rate,0
09/13/2026 08:27:24,System.Runtime,dotnet.process.cpu.time (s / 1 sec)[cpu.mode=system],Rate,0
09/13/2026 08:27:24,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=gen1],Metric,24
09/13/2026 08:27:24,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=gen2],Metric,1312
09/13/2026 08:27:24,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=poh],Metric,0
09/13/2026 08:27:24,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=loh],Metric,32
09/13/2026 08:27:24,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=gen0],Metric,728152
09/13/2026 08:27:24,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen1],Metric,88
09/13/2026 08:27:24,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen2],Metric,1361368
09/13/2026 08:27:24,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=poh],Metric,24528
09/13/2026 08:27:24,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=loh],Metric,98384
09/13/2026 08:27:24,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen0],Metric,864856
09/13/2026 08:27:24,System.Runtime,dotnet.gc.heap.total_allocated (By / 1 sec),Rate,14224
09/13/2026 08:27:24,System.Runtime,dotnet.process.cpu.count ({cpu}),Metric,12
09/13/2026 08:27:24,System.Runtime,dotnet.gc.last_collection.memory.committed_size (By),Metric,3223552
09/13/2026 08:27:24,System.Runtime,dotnet.thread_pool.thread.count ({thread} / 1 sec),Rate,0
09/13/2026 08:27:24,System.Runtime,dotnet.timer.count ({timer}),Metric,0
09/13/2026 08:27:24,System.Runtime,dotnet.thread_pool.queue.length ({work_item} / 1 sec),Rate,0
09/13/2026 08:27:24,System.Runtime,dotnet.gc.pause.time (s / 1 sec),Rate,0.0011989999999999987
09/13/2026 08:27:24,System.Runtime,dotnet.process.memory.working_set (By),Metric,61911040
09/13/2026 08:27:24,System.Runtime,dotnet.jit.compilation.time (s / 1 sec),Rate,0.006981099999999962
09/13/2026 08:27:24,System.Runtime,dotnet.jit.compiled_il.size (By / 1 sec),Rate,1341
09/13/2026 08:27:24,System.Runtime,dotnet.monitor.lock_contentions ({contention} / 1 sec),Rate,0
09/13/2026 08:27:25,System.Runtime,dotnet.thread_pool.work_item.count ({work_item} / 1 sec),Rate,0
09/13/2026 08:27:25,System.Runtime,dotnet.gc.collections ({collection} / 1 sec)[gc.heap.generation=gen1],Rate,0
09/13/2026 08:27:25,System.Runtime,dotnet.gc.collections ({collection} / 1 sec)[gc.heap.generation=gen2],Rate,0
09/13/2026 08:27:25,System.Runtime,dotnet.gc.collections ({collection} / 1 sec)[gc.heap.generation=gen0],Rate,0
09/13/2026 08:27:25,System.Runtime,dotnet.jit.compiled_methods ({method} / 1 sec),Rate,10
09/13/2026 08:27:25,System.Runtime,dotnet.assembly.count ({assembly}),Metric,111
09/13/2026 08:27:25,System.Runtime,dotnet.process.cpu.time (s / 1 sec)[cpu.mode=user],Rate,0
09/13/2026 08:27:25,System.Runtime,dotnet.process.cpu.time (s / 1 sec)[cpu.mode=system],Rate,0
09/13/2026 08:27:25,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=gen1],Metric,24
09/13/2026 08:27:25,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=gen2],Metric,1312
09/13/2026 08:27:25,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=poh],Metric,0
09/13/2026 08:27:25,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=loh],Metric,32
09/13/2026 08:27:25,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=gen0],Metric,728152
09/13/2026 08:27:25,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen1],Metric,88
